Id,Location,Weekly Cases,Year,Weekly Cases per Million,Weekly Deaths,Weekly Deaths per Million,Total Vaccinations,People Vaccinated,People Fully Vaccinated,Total Boosters,Daily Vaccinations,Total Vaccinations per Hundred,People Vaccinated per Hundred,People Fully Vaccinated per Hundred,Total Boosters per Hundred,Daily Vaccinations per Hundred,Daily People Vaccinated,Daily People Vaccinated per Hundred,Next Week's Deaths
253859734,Lesotho,122.0,2020,53.475,4.0,1.753,,,,,,,,,,,,,3.0
103287761,Lesotho,118.0,2020,51.721,4.0,1.753,,,,,,,,,,,,,3.0
674588527,Lesotho,107.0,2020,46.9,4.0,1.753,,,,,,,,,,,,,3.0
827085724,Lesotho,172.0,2020,75.391,4.0,1.753,,,,,,,,,,,,,2.0
252127412,Lesotho,120.0,2020,52.598,3.0,1.315,,,,,,,,,,,,,0.0
168099678,Lesotho,120.0,2020,52.598,3.0,1.315,,,,,,,,,,,,,0.0
206603162,Lesotho,122.0,2020,53.475,3.0,1.315,,,,,,,,,,,,,0.0
323654271,Lesotho,122.0,2020,53.475,3.0,1.315,,,,,,,,,,,,,0.0
157450284,Lesotho,139.0,2020,60.926,3.0,1.315,,,,,,,,,,,,,1.0
206577070,Lesotho,47.0,2020,20.601,1.0,0.438,,,,,,,,,,,,,1.0
822890188,Lesotho,33.0,2020,14.464,0.0,0.0,,,,,,,,,,,,,1.0
838024228,Lesotho,33.0,2020,14.464,0.0,0.0,,,,,,,,,,,,,1.0
256995302,Lesotho,28.0,2020,12.273,0.0,0.0,,,,,,,,,,,,,1.0
885005726,Lesotho,28.0,2020,12.273,0.0,0.0,,,,,,,,,,,,,1.0
712649913,Lesotho,96.0,2020,42.078,1.0,0.438,,,,,,,,,,,,,0.0
568757454,Lesotho,85.0,2020,37.257,1.0,0.438,,,,,,,,,,,,,0.0
251426626,Lesotho,90.0,2020,39.449,1.0,0.438,,,,,,,,,,,,,0.0
748251174,Lesotho,107.0,2020,46.9,1.0,0.438,,,,,,,,,,,,,1.0
257817127,Lesotho,107.0,2020,46.9,1.0,0.438,,,,,,,,,,,,,1.0
566450071,Lesotho,110.0,2020,48.215,1.0,0.438,,,,,,,,,,,,,1.0
366655916,Lesotho,29.0,2020,12.711,0.0,0.0,,,,,,,,,,,,,1.0
790929490,Lesotho,24.0,2020,10.52,0.0,0.0,,,,,,,,,,,,,1.0
106135392,Lesotho,19.0,2020,8.328,1.0,0.438,,,,,,,,,,,,,0.0
652452470,Lesotho,14.0,2020,6.136,1.0,0.438,,,,,,,,,,,,,0.0
563234273,Lesotho,16.0,2020,7.013,1.0,0.438,,,,,,,,,,,,,0.0
535329346,Lesotho,14.0,2020,6.136,0.0,0.0,,,,,,,,,,,,,0.0
662636785,Lesotho,14.0,2020,6.136,0.0,0.0,,,,,,,,,,,,,0.0
578119964,Lesotho,14.0,2020,6.136,0.0,0.0,,,,,,,,,,,,,0.0
649505829,Lesotho,6.0,2020,2.63,0.0,0.0,,,,,,,,,,,,,0.0
416262108,Lesotho,65.0,2020,28.491,0.0,0.0,,,,,,,,,,,,,0.0
650370399,Lesotho,63.0,2020,27.614,0.0,0.0,,,,,,,,,,,,,0.0
321678318,Lesotho,63.0,2020,27.614,0.0,0.0,,,,,,,,,,,,,0.0
470594530,Lesotho,74.0,2020,32.435,0.0,0.0,,,,,,,,,,,,,0.0
377115399,Lesotho,74.0,2020,32.435,0.0,0.0,,,,,,,,,,,,,0.0
175274668,Lesotho,39.0,2020,17.094,0.0,0.0,,,,,,,,,,,,,0.0
535472868,Lesotho,25.0,2020,10.958,0.0,0.0,,,,,,,,,,,,,0.0
670108015,Lesotho,45.0,2020,19.724,0.0,0.0,,,,,,,,,,,,,0.0
750554916,Lesotho,40.0,2020,17.533,0.0,0.0,,,,,,,,,,,,,0.0
369012671,Lesotho,34.0,2020,14.903,0.0,0.0,,,,,,,,,,,,,0.0
910598192,Lesotho,44.0,2020,19.286,0.0,0.0,,,,,,,,,,,,,0.0
519948978,Lesotho,43.0,2020,18.848,0.0,0.0,,,,,,,,,,,,,0.0
496774232,Lesotho,24.0,2020,10.52,0.0,0.0,,,,,,,,,,,,,0.0
396063294,Lesotho,23.0,2020,10.081,0.0,0.0,,,,,,,,,,,,,0.0
945095466,Lesotho,45.0,2020,19.724,0.0,0.0,,,,,,,,,,,,,0.0
714566491,Lesotho,50.0,2020,21.916,0.0,0.0,,,,,,,,,,,,,0.0
928956672,Lesotho,41.0,2020,17.971,0.0,0.0,,,,,,,,,,,,,0.0
178400297,Lesotho,41.0,2020,17.971,0.0,0.0,,,,,,,,,,,,,0.0
396045184,Lesotho,41.0,2020,17.971,0.0,0.0,,,,,,,,,,,,,0.0
850884715,Lesotho,13.0,2020,5.698,0.0,0.0,,,,,,,,,,,,,0.0
986682429,Lesotho,22.0,2020,9.643,0.0,0.0,,,,,,,,,,,,,2.0
877979123,Lesotho,64.0,2020,28.052,0.0,0.0,,,,,,,,,,,,,4.0
736282036,Lesotho,127.0,2020,55.666,0.0,0.0,,,,,,,,,,,,,4.0
367933356,Lesotho,157.0,2020,68.816,0.0,0.0,,,,,,,,,,,,,4.0
588594352,Lesotho,332.0,2020,145.521,4.0,1.753,,,,,,,,,,,,,3.0
703960929,Lesotho,296.0,2020,129.742,4.0,1.753,,,,,,,,,,,,,3.0
705580531,Lesotho,269.0,2020,117.907,4.0,1.753,,,,,,,,,,,,,3.0
951173060,Lesotho,325.0,2020,142.453,5.0,2.192,,,,,,,,,,,,,0.0
607156444,Lesotho,179.0,2020,78.459,3.0,1.315,,,,,,,,,,,,,0.0
460827998,Lesotho,179.0,2020,78.459,3.0,1.315,,,,,,,,,,,,,14.0
704079356,Lesotho,179.0,2020,78.459,3.0,1.315,,,,,,,,,,,,,14.0
484997449,Lesotho,410.0,2020,179.71,3.0,1.315,,,,,,,,,,,,,14.0
749636755,Lesotho,459.0,2020,201.187,3.0,1.315,,,,,,,,,,,,,14.0
710746323,Lesotho,481.0,2021,210.83,0.0,0.0,,,,,,,,,,,,,28.0
344983518,Lesotho,481.0,2021,210.83,14.0,6.136,,,,,,,,,,,,,20.0
343991201,Lesotho,250.0,2021,109.579,14.0,6.136,,,,,,,,,,,,,20.0
197645332,Lesotho,201.0,2021,88.102,14.0,6.136,,,,,,,,,,,,,20.0
516444076,Lesotho,1043.0,2021,457.165,22.0,9.643,,,,,,,,,,,,,14.0
836921023,Lesotho,1257.0,2021,550.964,25.0,10.958,,,,,,,,,,,,,13.0
504528428,Lesotho,1964.0,2021,860.855,28.0,12.273,,,,,,,,,,,,,14.0
423658091,Lesotho,1997.0,2021,875.319,19.0,8.328,,,,,,,,,,,,,9.0
408818565,Lesotho,2731.0,2021,1197.044,20.0,8.766,,,,,,,,,,,,,8.0
737161377,Lesotho,2731.0,2021,1197.044,20.0,8.766,,,,,,,,,,,,,16.0
807833417,Lesotho,2731.0,2021,1197.044,20.0,8.766,,,,,,,,,,,,,16.0
709712990,Lesotho,2104.0,2021,922.219,14.0,6.136,,,,,,,,,,,,,15.0
946247118,Lesotho,2005.0,2021,878.826,13.0,5.698,,,,,,,,,,,,,14.0
458123460,Lesotho,1168.0,2021,511.954,9.0,3.945,,,,,,,,,,,,,30.0
361727837,Lesotho,1081.0,2021,473.821,16.0,7.013,,,,,,,,,,,,,33.0
927515965,Lesotho,794.0,2021,348.024,15.0,6.575,,,,,,,,,,,,,44.0
423527957,Lesotho,1148.0,2021,503.188,14.0,6.136,,,,,,,,,,,,,57.0
184540277,Lesotho,1285.0,2021,563.237,30.0,13.15,,,,,,,,,,,,,41.0
832850846,Lesotho,1285.0,2021,563.237,30.0,13.15,,,,,,,,,,,,,49.0
310987138,Lesotho,1026.0,2021,449.713,33.0,14.464,,,,,,,,,,,,,38.0
684542722,Lesotho,1029.0,2021,451.028,45.0,19.724,,,,,,,,,,,,,26.0
318852621,Lesotho,774.0,2021,339.257,57.0,24.984,,,,,,,,,,,,,18.0
880275435,Lesotho,1055.0,2021,462.424,50.0,21.916,,,,,,,,,,,,,17.0
259488905,Lesotho,993.0,2021,435.249,41.0,17.971,,,,,,,,,,,,,19.0
184451258,Lesotho,1008.0,2021,441.824,49.0,21.478,,,,,,,,,,,,,11.0
918126126,Lesotho,856.0,2021,375.199,38.0,16.656,,,,,,,,,,,,,11.0
853332705,Lesotho,922.0,2021,404.128,32.0,14.026,,,,,,,,,,,,,32.0
762769099,Lesotho,691.0,2021,302.877,18.0,7.89,,,,,,,,,,,,,34.0
442183706,Lesotho,606.0,2021,265.62,17.0,7.451,,,,,,,,,,,,,45.0
752376650,Lesotho,716.0,2021,313.835,11.0,4.821,,,,,,,,,,,,,47.0
113078301,Lesotho,480.0,2021,210.392,11.0,4.821,,,,,,,,,,,,,60.0
971852220,Lesotho,818.0,2021,358.543,35.0,15.341,,,,,,,,,,,,,47.0
737655967,Lesotho,835.0,2021,365.995,32.0,14.026,,,,,,,,,,,,,69.0
409237924,Lesotho,636.0,2021,278.77,45.0,19.724,,,,,,,,,,,,,60.0
254899616,Lesotho,472.0,2021,206.886,42.0,18.409,,,,,,,,,,,,,60.0
872612866,Lesotho,585.0,2021,256.415,47.0,20.601,,,,,,,,,,,,,55.0
101968214,Lesotho,874.0,2021,383.089,60.0,26.299,,,,,,,,,,,,,45.0
302238341,Lesotho,571.0,2021,250.279,69.0,30.244,,,,,,,,,,,,,12.0
486485060,Lesotho,636.0,2021,278.77,73.0,31.997,,,,,,,,,,,,,7.0
545839272,Lesotho,603.0,2021,264.305,60.0,26.299,,,,,,,,,,,,,7.0
690429087,Lesotho,609.0,2021,266.935,60.0,26.299,,,,,,,,,,,,,7.0
161426864,Lesotho,496.0,2021,217.405,55.0,24.107,,,,,,,,,,,,,7.0
381780002,Lesotho,212.0,2021,92.923,45.0,19.724,,,,,,,,,,,,,7.0
408352593,Lesotho,117.0,2021,51.283,37.0,16.218,,,,,,,,,,,,,4.0
176159050,Lesotho,92.0,2021,40.325,12.0,5.26,,,,,,,,,,,,,14.0
355416996,Lesotho,13.0,2021,5.698,7.0,3.068,,,,,,,,,,,,,15.0
401909535,Lesotho,36.0,2021,15.779,7.0,3.068,,,,,,,,,,,,,15.0
216658419,Lesotho,30.0,2021,13.15,7.0,3.068,,,,,,,,,,,,,15.0
123653936,Lesotho,30.0,2021,13.15,7.0,3.068,,,,,,,,,,,,,15.0
974108160,Lesotho,29.0,2021,12.711,7.0,3.068,,,,,,,,,,,,,13.0
900550246,Lesotho,30.0,2021,13.15,4.0,1.753,,,,,,,,,,,,,14.0
702358346,Lesotho,54.0,2021,23.669,14.0,6.136,,,,,,,,,,,,,4.0
234628210,Lesotho,54.0,2021,23.669,15.0,6.575,,,,,,,,,,,,,2.0
743957472,Lesotho,32.0,2021,14.026,15.0,6.575,,,,,,,,,,,,,2.0
999988391,Lesotho,32.0,2021,14.026,15.0,6.575,,,,,,,,,,,,,2.0
962874495,Lesotho,32.0,2021,14.026,15.0,6.575,,,,,,,,,,,,,2.0
971458939,Lesotho,28.0,2021,12.273,14.0,6.136,0.0,0.0,,,,0.0,0.0,,,,,,0.0
744390211,Lesotho,4.0,2021,1.753,4.0,1.753,,,,,410.0,,,,,180.0,410.0,0.018,0.0
323936298,Lesotho,6.0,2021,2.63,2.0,0.877,,,,,410.0,,,,,180.0,410.0,0.018,0.0
924125994,Lesotho,5.0,2021,2.192,2.0,0.877,,,,,410.0,,,,,180.0,410.0,0.018,0.0
380050140,Lesotho,7.0,2021,3.068,2.0,0.877,,,,,410.0,,,,,180.0,410.0,0.018,0.0
274096212,Lesotho,7.0,2021,3.068,2.0,0.877,,,,,410.0,,,,,180.0,410.0,0.018,0.0
676587634,Lesotho,7.0,2021,3.068,1.0,0.438,,,,,410.0,,,,,180.0,410.0,0.018,0.0
484620393,Lesotho,5.0,2021,2.192,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,5.0
960210507,Lesotho,5.0,2021,2.192,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,6.0
214161547,Lesotho,2.0,2021,0.877,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,6.0
219306978,Lesotho,7.0,2021,3.068,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,6.0
977886894,Lesotho,5.0,2021,2.192,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,6.0
319152111,Lesotho,5.0,2021,2.192,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,6.0
716213450,Lesotho,155.0,2021,67.939,5.0,2.192,,,,,410.0,,,,,180.0,410.0,0.018,1.0
313936276,Lesotho,156.0,2021,68.377,6.0,2.63,,,,,410.0,,,,,180.0,410.0,0.018,0.0
660686460,Lesotho,151.0,2021,66.186,6.0,2.63,,,,,410.0,,,,,180.0,410.0,0.018,0.0
990710662,Lesotho,151.0,2021,66.186,6.0,2.63,,,,,410.0,,,,,180.0,410.0,0.018,0.0
756285683,Lesotho,151.0,2021,66.186,6.0,2.63,,,,,410.0,,,,,180.0,410.0,0.018,0.0
408562498,Lesotho,20.0,2021,8.766,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,0.0
281223421,Lesotho,20.0,2021,8.766,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,0.0
890258923,Lesotho,21.0,2021,9.205,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,0.0
591591755,Lesotho,21.0,2021,9.205,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,0.0
297600255,Lesotho,21.0,2021,9.205,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,0.0
127858310,Lesotho,1.0,2021,0.438,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,0.0
311501340,Lesotho,1.0,2021,0.438,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,0.0
847411050,Lesotho,1.0,2021,0.438,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,0.0
692327260,Lesotho,0.0,2021,0.0,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,0.0
782290439,Lesotho,0.0,2021,0.0,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,0.0
240788915,Lesotho,2.0,2021,0.877,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,1.0
692549993,Lesotho,2.0,2021,0.877,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,1.0
560950368,Lesotho,2.0,2021,0.877,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,1.0
338098034,Lesotho,2.0,2021,0.877,0.0,0.0,,,,,410.0,,,,,180.0,410.0,0.018,1.0
879576604,Lesotho,2.0,2021,0.877,0.0,0.0,16000.0,16000.0,,,410.0,0.7,0.7,,,180.0,410.0,0.018,1.0
124467527,Lesotho,2.0,2021,0.877,0.0,0.0,,,,,447.0,,,,,196.0,447.0,0.02,1.0
449054594,Lesotho,14.0,2021,6.136,1.0,0.438,,,,,593.0,,,,,260.0,593.0,0.026,0.0
164139139,Lesotho,14.0,2021,6.136,1.0,0.438,,,,,629.0,,,,,276.0,629.0,0.028,0.0
428751506,Lesotho,14.0,2021,6.136,1.0,0.438,,,,,666.0,,,,,292.0,666.0,0.029,0.0
746974708,Lesotho,19.0,2021,8.328,1.0,0.438,,,,,666.0,,,,,292.0,666.0,0.029,2.0
100609092,Lesotho,8.0,2021,3.507,0.0,0.0,,,,,666.0,,,,,292.0,666.0,0.029,2.0
142363073,Lesotho,10.0,2021,4.383,0.0,0.0,,,,,666.0,,,,,292.0,666.0,0.029,3.0
436914875,Lesotho,8.0,2021,3.507,0.0,0.0,,,,,666.0,,,,,292.0,666.0,0.029,3.0
882867264,Lesotho,8.0,2021,3.507,0.0,0.0,,,,,666.0,,,,,292.0,666.0,0.029,3.0
943572294,Lesotho,5.0,2021,2.192,2.0,0.877,,,,,666.0,,,,,292.0,666.0,0.029,1.0
593971567,Lesotho,5.0,2021,2.192,2.0,0.877,,,,,666.0,,,,,292.0,666.0,0.029,1.0
339714554,Lesotho,5.0,2021,2.192,2.0,0.877,,,,,666.0,,,,,292.0,666.0,0.029,1.0
916322972,Lesotho,19.0,2021,8.328,3.0,1.315,,,,,666.0,,,,,292.0,666.0,0.029,0.0
405466860,Lesotho,18.0,2021,7.89,3.0,1.315,,,,,666.0,,,,,292.0,666.0,0.029,1.0
451965172,Lesotho,30.0,2021,13.15,3.0,1.315,,,,,666.0,,,,,292.0,666.0,0.029,1.0
578069335,Lesotho,30.0,2021,13.15,3.0,1.315,,,,,666.0,,,,,292.0,666.0,0.029,1.0
486495342,Lesotho,40.0,2021,17.533,1.0,0.438,,,,,666.0,,,,,292.0,666.0,0.029,1.0
590754810,Lesotho,40.0,2021,17.533,1.0,0.438,,,,,666.0,,,,,292.0,666.0,0.029,1.0
177096488,Lesotho,25.0,2021,10.958,0.0,0.0,,,,,666.0,,,,,292.0,666.0,0.029,1.0
915616016,Lesotho,21.0,2021,9.205,1.0,0.438,,,,,666.0,,,,,292.0,666.0,0.029,6.0
714403801,Lesotho,17.0,2021,7.451,1.0,0.438,,,,,666.0,,,,,292.0,666.0,0.029,6.0
344570267,Lesotho,32.0,2021,14.026,1.0,0.438,,,,,576.0,,,,,252.0,571.0,0.025,6.0
585044218,Lesotho,28.0,2021,12.273,0.0,0.0,36759.0,36637.0,122.0,,398.0,1.61,1.61,0.01,,174.0,380.0,0.017,6.0
442922769,Lesotho,32.0,2021,14.026,6.0,2.63,,,,,332.0,,,,,146.0,190.0,0.008,0.0
789878901,Lesotho,32.0,2021,14.026,6.0,2.63,,,,,299.0,,,,,131.0,95.0,0.004,0.0
742708822,Lesotho,32.0,2021,14.026,6.0,2.63,,,,,266.0,,,,,117.0,0.0,0.0,0.0
710197327,Lesotho,16.0,2021,7.013,6.0,2.63,,,,,322.0,,,,,141.0,0.0,0.0,0.0
436797780,Lesotho,18.0,2021,7.89,6.0,2.63,,,,,378.0,,,,,166.0,0.0,0.0,0.0
506577324,Lesotho,19.0,2021,8.328,6.0,2.63,,,,,435.0,,,,,191.0,0.0,0.0,0.0
805469192,Lesotho,10.0,2021,4.383,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,0.0
818674218,Lesotho,9.0,2021,3.945,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,0.0
465823073,Lesotho,9.0,2021,3.945,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,0.0
360744552,Lesotho,9.0,2021,3.945,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,0.0
124053767,Lesotho,12.0,2021,5.26,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,0.0
675795934,Lesotho,12.0,2021,5.26,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,0.0
684783913,Lesotho,12.0,2021,5.26,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,0.0
511029366,Lesotho,6.0,2021,2.63,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,0.0
842510772,Lesotho,6.0,2021,2.63,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,0.0
250936441,Lesotho,8.0,2021,3.507,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,0.0
540111174,Lesotho,10.0,2021,4.383,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,0.0
758810671,Lesotho,22.0,2021,9.643,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,3.0
624991831,Lesotho,84.0,2021,36.819,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,3.0
140522115,Lesotho,86.0,2021,37.695,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,3.0
684307078,Lesotho,84.0,2021,36.819,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,3.0
145058643,Lesotho,111.0,2021,48.653,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,3.0
881288132,Lesotho,104.0,2021,45.585,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,3.0
749379849,Lesotho,157.0,2021,68.816,1.0,0.438,,,,,435.0,,,,,191.0,0.0,0.0,2.0
504269818,Lesotho,222.0,2021,97.306,3.0,1.315,,,,,435.0,,,,,191.0,0.0,0.0,0.0
852286559,Lesotho,160.0,2021,70.131,3.0,1.315,,,,,435.0,,,,,191.0,0.0,0.0,0.0
752201957,Lesotho,205.0,2021,89.855,3.0,1.315,,,,,435.0,,,,,191.0,0.0,0.0,0.0
259483550,Lesotho,218.0,2021,95.553,3.0,1.315,,,,,435.0,,,,,191.0,0.0,0.0,0.0
335260058,Lesotho,218.0,2021,95.553,3.0,1.315,,,,,435.0,,,,,191.0,0.0,0.0,0.0
438717897,Lesotho,158.0,2021,69.254,2.0,0.877,,,,,435.0,,,,,191.0,0.0,0.0,0.0
304237046,Lesotho,158.0,2021,69.254,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,0.0
764148705,Lesotho,132.0,2021,57.858,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,0.0
713523975,Lesotho,216.0,2021,94.676,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,4.0
498617610,Lesotho,176.0,2021,77.144,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,4.0
914710534,Lesotho,248.0,2021,108.703,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,6.0
474186493,Lesotho,376.0,2021,164.807,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,6.0
834389250,Lesotho,329.0,2021,144.206,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,6.0
273380283,Lesotho,329.0,2021,144.206,0.0,0.0,,,,,435.0,,,,,191.0,0.0,0.0,6.0
693406403,Lesotho,329.0,2021,144.206,0.0,0.0,56322.0,36637.0,19685.0,,435.0,2.47,1.61,0.86,,191.0,0.0,0.0,6.0
604235645,Lesotho,290.0,2021,127.112,4.0,1.753,,,,,486.0,,,,,213.0,98.0,0.004,2.0
117875951,Lesotho,294.0,2021,128.865,4.0,1.753,,,,,537.0,,,,,235.0,196.0,0.009,5.0
381131241,Lesotho,228.0,2021,99.936,6.0,2.63,,,,,588.0,,,,,258.0,294.0,0.013,3.0
968469849,Lesotho,102.0,2021,44.708,6.0,2.63,,,,,639.0,,,,,280.0,392.0,0.017,4.0
853455559,Lesotho,335.0,2021,146.836,6.0,2.63,,,,,690.0,,,,,302.0,490.0,0.021,4.0
663436201,Lesotho,335.0,2021,146.836,6.0,2.63,,,,,741.0,,,,,325.0,588.0,0.026,4.0
625574776,Lesotho,335.0,2021,146.836,6.0,2.63,,,,,792.0,,,,,347.0,685.0,0.03,4.0
898868521,Lesotho,273.0,2021,119.661,2.0,0.877,,,,,792.0,,,,,347.0,685.0,0.03,4.0
747113095,Lesotho,509.0,2021,223.103,3.0,1.315,,,,,792.0,,,,,347.0,685.0,0.03,19.0
577475760,Lesotho,752.0,2021,329.614,4.0,1.753,,,,,792.0,,,,,347.0,685.0,0.03,18.0
996369170,Lesotho,495.0,2021,216.967,4.0,1.753,,,,,792.0,,,,,347.0,685.0,0.03,18.0
726690479,Lesotho,495.0,2021,216.967,4.0,1.753,,,,,792.0,,,,,347.0,685.0,0.03,24.0
444877150,Lesotho,491.0,2021,215.214,4.0,1.753,,,,,792.0,,,,,347.0,685.0,0.03,24.0
402884847,Lesotho,526.0,2021,230.555,19.0,8.328,,,,,792.0,,,,,347.0,685.0,0.03,17.0
749614258,Lesotho,281.0,2021,123.167,18.0,7.89,,,,,792.0,,,,,347.0,685.0,0.03,17.0
692068376,Lesotho,389.0,2021,170.505,18.0,7.89,,,,,792.0,,,,,347.0,685.0,0.03,17.0
272309039,Lesotho,482.0,2021,211.269,24.0,10.52,,,,,792.0,,,,,347.0,685.0,0.03,14.0
640145674,Lesotho,482.0,2021,211.269,24.0,10.52,72948.0,,,,792.0,3.2,,,,347.0,685.0,0.03,14.0
261440532,Lesotho,482.0,2021,211.269,24.0,10.52,,,,,825.0,,,,,362.0,685.0,0.03,14.0
861576267,Lesotho,229.0,2021,100.375,17.0,7.451,,,,,893.0,,,,,391.0,685.0,0.03,3.0
665710978,Lesotho,229.0,2021,100.375,17.0,7.451,,,,,927.0,,,,,406.0,685.0,0.03,3.0
454259259,Lesotho,723.0,2021,316.903,14.0,6.136,,,,,1028.0,,,,,451.0,685.0,0.03,13.0
209451996,Lesotho,723.0,2021,316.903,14.0,6.136,,,,,1028.0,,,,,451.0,685.0,0.03,14.0
351307765,Lesotho,716.0,2021,313.835,14.0,6.136,,,,,1028.0,,,,,451.0,685.0,0.03,14.0
766569483,Lesotho,695.0,2021,304.63,3.0,1.315,,,,,1028.0,,,,,451.0,685.0,0.03,20.0
514326696,Lesotho,0.0,2021,0.0,0.0,0.0,,,,,1028.0,,,,,451.0,685.0,0.03,20.0
889358624,Lesotho,240.0,2021,105.196,13.0,5.698,,,,,1028.0,,,,,451.0,685.0,0.03,9.0
423335026,Lesotho,242.0,2021,106.073,14.0,6.136,,,,,1028.0,,,,,451.0,685.0,0.03,8.0
977685169,Lesotho,242.0,2021,106.073,14.0,6.136,,,,,1028.0,,,,,451.0,685.0,0.03,8.0
928562312,Lesotho,259.0,2021,113.524,14.0,6.136,,,,,1028.0,,,,,451.0,685.0,0.03,9.0
907097634,Lesotho,640.0,2021,280.523,20.0,8.766,,,,,1028.0,,,,,451.0,685.0,0.03,3.0
525672742,Lesotho,640.0,2021,280.523,20.0,8.766,,,,,1028.0,,,,,451.0,685.0,0.03,3.0
833051870,Lesotho,509.0,2021,223.103,9.0,3.945,,,,,1028.0,,,,,451.0,685.0,0.03,1.0
794075892,Lesotho,507.0,2021,222.227,8.0,3.507,,,,,1028.0,,,,,451.0,685.0,0.03,1.0
957413121,Lesotho,508.0,2021,222.665,9.0,3.945,,,,,1028.0,,,,,451.0,685.0,0.03,3.0
659200388,Lesotho,127.0,2021,55.666,3.0,1.315,,,,,1028.0,,,,,451.0,685.0,0.03,3.0
714603435,Lesotho,128.0,2021,56.105,3.0,1.315,,,,,1028.0,,,,,451.0,685.0,0.03,3.0
477599486,Lesotho,128.0,2021,56.105,3.0,1.315,,,,,1028.0,,,,,451.0,685.0,0.03,3.0
122357951,Lesotho,30.0,2021,13.15,1.0,0.438,,,,,1028.0,,,,,451.0,685.0,0.03,3.0
187282173,Lesotho,25.0,2021,10.958,3.0,1.315,,,,,10069.0,,,,,4413.0,2441.0,0.107,0.0
298975990,Lesotho,7.0,2021,3.068,0.0,0.0,,,,,17261.0,,,,,7566.0,6830.0,0.299,0.0
349343947,Lesotho,0.0,2021,0.0,0.0,0.0,,,,,9555.0,,,,,4188.0,6830.0,0.299,0.0
181984067,Lesotho,0.0,2021,0.0,0.0,0.0,,,,,5703.0,,,,,2500.0,6830.0,0.299,0.0
944288778,Lesotho,0.0,2021,0.0,0.0,0.0,,,,,5703.0,,,,,2500.0,6830.0,0.299,0.0
751734623,Lesotho,0.0,2021,0.0,0.0,0.0,,,,,5703.0,,,,,2500.0,6830.0,0.299,0.0
533472286,Lesotho,0.0,2021,0.0,0.0,0.0,,,,,5703.0,,,,,2500.0,6830.0,0.299,0.0
934851066,Lesotho,0.0,2021,0.0,0.0,0.0,,,,,5703.0,,,,,2500.0,6830.0,0.299,0.0
892853671,Lesotho,0.0,2021,0.0,0.0,0.0,,,,,5703.0,,,,,2500.0,6830.0,0.299,0.0
236210278,Lesotho,0.0,2021,0.0,0.0,0.0,,,,,5703.0,,,,,2500.0,6830.0,0.299,0.0
910520408,Lesotho,0.0,2021,0.0,0.0,0.0,,,,,5703.0,,,,,2500.0,6830.0,0.299,0.0
576930711,Lesotho,0.0,2021,0.0,0.0,0.0,,,,,5703.0,,,,,2500.0,6830.0,0.299,0.0
